customerID,summary
7219-TLZHO,"Customer ID: 7219-TLZHO. A female customer, non-senior, uses no internet with month-to-month contract. Pays $20.85 monthly, total charges $62.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4622-YNKIJ,"Customer ID: 4622-YNKIJ. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $88.95 monthly, total charges $3027.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4412-YLTKF,"Customer ID: 4412-YLTKF. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $78.05 monthly, total charges $2135.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
6734-PSBAW,"Customer ID: 6734-PSBAW. A male customer, non-senior, uses no internet with two year contract. Pays $23.55 monthly, total charges $1723.95. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3930-ZGWVE,"Customer ID: 3930-ZGWVE. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.75 monthly, total charges $19.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2639-UGMAZ,"Customer ID: 2639-UGMAZ. A male customer, senior, uses dsl internet with one year contract. Pays $56.45 monthly, total charges $3985.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2876-GZYZC,"Customer ID: 2876-GZYZC. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $85.95 monthly, total charges $1215.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6207-WIOLX,"Customer ID: 6207-WIOLX. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $58.6 monthly, total charges $1502.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8587-XYZSF,"Customer ID: 8587-XYZSF. A male customer, non-senior, uses dsl internet with two year contract. Pays $50.55 monthly, total charges $3260.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3091-FYHKI,"Customer ID: 3091-FYHKI. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $35.45 monthly, total charges $35.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2372-HWUHI,"Customer ID: 2372-HWUHI. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $44.35 monthly, total charges $81.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
7799-LGRDP,"Customer ID: 7799-LGRDP. A female customer, non-senior, uses no internet with two year contract. Pays $25.7 monthly, total charges $1188.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7850-VWJUU,"Customer ID: 7850-VWJUU. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $75.0 monthly, total charges $1778.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3774-VBNXY,"Customer ID: 3774-VBNXY. A female customer, non-senior, uses no internet with two year contract. Pays $20.2 monthly, total charges $1277.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6217-KDYWC,"Customer ID: 6217-KDYWC. A male customer, non-senior, uses no internet with two year contract. Pays $19.6 monthly, total charges $1170.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0390-DCFDQ,"Customer ID: 0390-DCFDQ. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $70.45 monthly, total charges $70.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
3146-MSEGF,"Customer ID: 3146-MSEGF. A female customer, senior, uses dsl internet with two year contract. Pays $88.05 monthly, total charges $6425.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4080-OGPJL,"Customer ID: 4080-OGPJL. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $71.15 monthly, total charges $563.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1095-WGNGG,"Customer ID: 1095-WGNGG. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $101.05 monthly, total charges $5971.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2636-SJDOU,"Customer ID: 2636-SJDOU. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $84.3 monthly, total charges $5289.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1131-QQZEB,"Customer ID: 1131-QQZEB. A male customer, senior, uses no internet with two year contract. Pays $23.95 monthly, total charges $1756.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5716-EZXZN,"Customer ID: 5716-EZXZN. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $99.05 monthly, total charges $6416.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6837-BJYDQ,"Customer ID: 6837-BJYDQ. A male customer, non-senior, uses no internet with one year contract. Pays $19.6 monthly, total charges $61.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2135-RXIHG,"Customer ID: 2135-RXIHG. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $45.65 monthly, total charges $45.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
6440-DKQGE,"Customer ID: 6440-DKQGE. A male customer, non-senior, uses dsl internet with one year contract. Pays $64.5 monthly, total charges $1929.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3466-BYAVD,"Customer ID: 3466-BYAVD. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $69.5 monthly, total charges $1071.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3780-YVMFA,"Customer ID: 3780-YVMFA. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $68.55 monthly, total charges $564.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3874-EQOEP,"Customer ID: 3874-EQOEP. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $95.0 monthly, total charges $655.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1679-JRFBR,"Customer ID: 1679-JRFBR. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $108.15 monthly, total charges $7930.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9073-ZZIAY,"Customer ID: 9073-ZZIAY. A male customer, non-senior, uses dsl internet with two year contract. Pays $86.1 monthly, total charges $5215.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3077-RSNTJ,"Customer ID: 3077-RSNTJ. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.7 monthly, total charges $113.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6551-GNYDG,"Customer ID: 6551-GNYDG. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.9 monthly, total charges $1152.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9167-APMXZ,"Customer ID: 9167-APMXZ. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.15 monthly, total charges $1821.95. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2749-CTKAJ,"Customer ID: 2749-CTKAJ. A male customer, non-senior, uses no internet with one year contract. Pays $20.15 monthly, total charges $419.9. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6371-NZYEG,"Customer ID: 6371-NZYEG. A male customer, non-senior, uses dsl internet with two year contract. Pays $64.25 monthly, total charges $1024.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7554-NEWDD,"Customer ID: 7554-NEWDD. A male customer, non-senior, uses no internet with two year contract. Pays $25.7 monthly, total charges $251.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8992-VONJD,"Customer ID: 8992-VONJD. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $56.0 monthly, total charges $764.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0867-MKZVY,"Customer ID: 0867-MKZVY. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $82.4 monthly, total charges $1592.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4482-EWFMI,"Customer ID: 4482-EWFMI. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $69.7 monthly, total charges $135.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4648-YPBTM,"Customer ID: 4648-YPBTM. A male customer, non-senior, uses dsl internet with two year contract. Pays $73.9 monthly, total charges $3958.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2907-ILJBN,"Customer ID: 2907-ILJBN. A female customer, non-senior, uses no internet with one year contract. Pays $20.6 monthly, total charges $233.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6345-FZOQH,"Customer ID: 6345-FZOQH. A male customer, non-senior, uses no internet with two year contract. Pays $19.9 monthly, total charges $1363.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3376-BMGFE,"Customer ID: 3376-BMGFE. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.9 monthly, total charges $273.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5997-OPVFA,"Customer ID: 5997-OPVFA. A male customer, non-senior, uses dsl internet with two year contract. Pays $89.05 monthly, total charges $6254.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3445-HXXGF,"Customer ID: 3445-HXXGF. A male customer, senior, uses dsl internet with month-to-month contract. Pays $45.3 monthly, total charges $2651.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1159-WFSGR,"Customer ID: 1159-WFSGR. A female customer, non-senior, uses no internet with month-to-month contract. Pays $20.4 monthly, total charges $321.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7654-YWJUF,"Customer ID: 7654-YWJUF. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $84.25 monthly, total charges $3539.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1875-QIVME,"Customer ID: 1875-QIVME. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $104.4 monthly, total charges $242.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
6727-IOTLZ,"Customer ID: 6727-IOTLZ. A male customer, non-senior, uses dsl internet with two year contract. Pays $81.95 monthly, total charges $1181.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0691-JVSYA,"Customer ID: 0691-JVSYA. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $94.85 monthly, total charges $5000.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5918-VUKWP,"Customer ID: 5918-VUKWP. A female customer, non-senior, uses no internet with one year contract. Pays $20.55 monthly, total charges $654.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1744-JHKYS,"Customer ID: 1744-JHKYS. A female customer, non-senior, uses no internet with month-to-month contract. Pays $24.7 monthly, total charges $780.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2656-FMOKZ,"Customer ID: 2656-FMOKZ. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $74.45 monthly, total charges $1145.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
2070-FNEXE,"Customer ID: 2070-FNEXE. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $76.45 monthly, total charges $503.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
